Identifiant unique,date,like facebook,carte fidelite,age,enfants,achat,Sexe,Deja achete,Satisfaction,Revenus mensuels,Point de vente,_Point de vente
8f3cda40-65c4-4532-af77-686074d46c21,03/01/2015,Non,Non,39,1,Aucun,Homme,Aucun,,2044,Paris,48.8711538 2.3030992
78695874-3d2e-4aef-889d-8e24ccc4824a,03/01/2015,Oui,Non,35,1,Aucun,Femme,Aucun,,3889,Toulouse,43.6031363 1.4428025
7c45a4cd-df78-4270-8520-0468b0314ed9,27/02/2015,Non,Non,29,1,B,Femme,Aucun,Satisfait,1974,Lille,50.6338388 3.0616978
402a8618-6afb-4e52-96f5-c24612073af6,30/01/2015,Oui,Non,22,0,B,Homme,B,Tres satisfait,1871,Lyon,45.7642761 4.8275658
56173057-b49e-40a8-8dce-ea0ef8ad66aa,20/02/2015,Non,Non,44,1,B,Homme,B,Tres satisfait,3976,Paris,48.8711538 2.3030992
3af1252b-f350-4900-9fbd-589fea182137,31/01/2015,Non,Oui,62,1,B,Femme,Aucun,Satisfait,3305,Lille,50.6338388 3.0616978
ba24d2ad-ac65-484f-be04-b79e2d1241a8,17/01/2015,Non,Non,36,0,B,Femme,B,Tres satisfait,2130,Bordeaux,44.8538741 -0.5677843
19d4f06f-28e0-4dee-a9c3-cb1d2b32799b,01/02/2015,Oui,Non,18,0,Aucun,Homme,Aucun,,1239,Montpellier,43.6103604 3.8764686
0bf9628d-7a2b-446d-b8df-882c192c009b,13/02/2015,Non,Non,57,1,Aucun,Homme,A,,931,Brest,48.3921232 -4.482863
2cad067b-ffdc-434c-a47c-4bf06e44761d,04/01/2015,Non,Non,60,0,Aucun,Homme,Aucun,,975,Montpellier,43.6103604 3.8764686
e3513e8b-e59e-412c-b1c2-4a75cc5e34fb,21/02/2015,Oui,Non,37,2,Aucun,Homme,Aucun,,1403,Caen,49.1872438 -0.3670671
11135246-968b-4bfc-812e-ec3282c92611,13/02/2015,Non,Non,40,1,A,Homme,Aucun,Satisfait,5938,Paris,48.8711538 2.3030992
a79c983f-7d83-4c3f-b81e-5270c3f4d874,07/01/2015,Non,Non,45,0,Aucun,Homme,A,,702,Lille,50.6338388 3.0616978
baf0f4cb-53be-405c-8064-f405de380aa6,19/01/2015,Non,Oui,51,2,Aucun,Homme,Aucun,,854,Marseilles,43.2928084 5.373598
424d9201-3a80-4524-9644-cb1621bf4351,05/02/2015,Non,Non,40,2,B,Femme,Aucun,Tres satisfait,2914,Bordeaux,44.8538741 -0.5677843
1e100f9c-a584-466b-8a1c-6eead8c10750,16/01/2015,Non,Oui,29,0,Aucun,Homme,Aucun,,,Lille,50.6338388 3.0616978
5675f554-65ec-4aff-b76d-66fbe843deba,08/01/2015,Non,Non,29,0,B,Femme,Aucun,Peu satisfait,3830,Nice,43.6999233 7.2820611
0043eeb0-2243-4d56-bd2e-6c85383788fe,21/02/2015,Non,Oui,20,0,A,Homme,Aucun,Tres satisfait,5534,Strasbourg,48.5817339 7.7491749
6be1b899-b10c-4ae3-b3b6-d55d26438944,09/01/2015,Non,Oui,46,3,Aucun,Homme,Aucun,,1827,Lille,50.6338388 3.0616978
85fc802c-827c-4cfa-9f96-867cba0996d4,08/01/2015,Non,Non,57,0,Aucun,Femme,B,,992,Bordeaux,44.8538741 -0.5677843
f9ad1393-74f4-4cf6-941e-bfeb5a5dfde6,08/01/2015,Non,Non,48,0,Aucun,Homme,Aucun,,,Brest,48.3921232 -4.482863
0f4ed5b5-3546-4bc3-bd6c-434af3104f0e,31/01/2015,Non,Non,38,1,B,Femme,A,Satisfait,2303,Bordeaux,44.8538741 -0.5677843
06e2f5d2-f469-4705-bd05-a32a758957be,26/01/2015,Non,Non,69,0,Aucun,Homme,B,,,Nice,43.6999233 7.2820611
d893920f-c84a-4a1d-9ec5-78cbef8728b1,05/01/2015,Oui,Non,52,1,Aucun,Femme,Aucun,,633,Montpellier,43.6103604 3.8764686
70f97cea-bdc5-400b-99ee-9154f450ea2a,01/02/2015,Non,Oui,33,0,B,Femme,B,Tres satisfait,3792,Bordeaux,44.8538741 -0.5677843
5876581e-450e-4afc-96fb-73930ac034b3,12/01/2015,Non,Non,68,0,Aucun,Homme,Aucun,,,Bordeaux,44.8538741 -0.5677843
057118af-184f-4f77-8dd4-27bdb6e413db,08/02/2015,Non,Oui,33,2,A,Femme,B,Satisfait,4800,Paris,48.8711538 2.3030992
befbc6e8-3ade-4f26-ae10-02c6e4319b51,22/01/2015,Non,Non,51,1,Aucun,Homme,Aucun,,3163,Lyon,45.7642761 4.8275658
d0efc5eb-2d4b-48b5-ae89-3764adc7c266,28/01/2015,Non,Oui,30,1,Aucun,Homme,B,,1098,Strasbourg,48.5817339 7.7491749
504c0d76-75b4-4754-9771-d9e94de852df,18/02/2015,Non,Non,55,2,Aucun,Homme,Aucun,,,Brest,48.3921232 -4.482863
1ae3aefc-4c7d-41fa-a20a-64147430856d,20/02/2015,Non,Non,44,1,Aucun,Homme,Aucun,,,Montpellier,43.6103604 3.8764686
a52e0a4c-c471-4082-81cd-1dc6278131bb,21/02/2015,Non,Non,60,1,B,Femme,Aucun,Tres satisfait,2433,Strasbourg,48.5817339 7.7491749
bfdaad93-7be8-43de-a152-b8ed1bbb3c33,19/02/2015,Non,Oui,53,0,B,Femme,Aucun,Peu satisfait,1965,Brest,48.3921232 -4.482863
0bf01275-4918-4b09-976a-72d77616bdb2,26/01/2015,Non,Non,34,2,B,Homme,Aucun,Tres satisfait,3635,Montpellier,43.6103604 3.8764686
cc13082c-8fb5-47f1-8e26-8133931db9f7,20/02/2015,Non,Non,70,0,B,Homme,B,Satisfait,3859,Nice,43.6999233 7.2820611
5a807442-938a-41be-8344-c3c54fd6c344,18/02/2015,Oui,Non,28,0,A,Femme,B,Peu satisfait,5857,Paris,48.8711538 2.3030992
9f61aa1b-89b8-4c02-9a42-a827d849af5e,16/01/2015,Non,Non,19,0,Aucun,Homme,A,,2860,Bordeaux,44.8538741 -0.5677843
ab093b7f-f6ce-4725-b686-fb23c2cccb36,04/01/2015,Non,Non,30,0,B,Homme,Aucun,Peu satisfait,2513,Paris,48.8711538 2.3030992
afde3022-4b66-454d-935f-df531697bd42,11/02/2015,Oui,Non,59,2,Aucun,Homme,Aucun,,,Montpellier,43.6103604 3.8764686
88c42217-00a0-42c0-b57a-cfb67425f200,25/02/2015,Oui,Non,29,0,Aucun,Homme,Aucun,,1648,Strasbourg,48.5817339 7.7491749
617b91f7-d0b4-41f1-b054-7f260e817945,01/02/2015,Non,Non,24,0,Aucun,Femme,Aucun,,836,Brest,48.3921232 -4.482863
f8678c83-f67d-48c1-a085-a39b7b57ae5a,03/02/2015,Non,Non,20,0,B,Homme,Aucun,Satisfait,1766,Bordeaux,44.8538741 -0.5677843
b7e9cd0e-96ac-40b0-8811-6db11ef85aed,27/02/2015,Oui,Oui,62,2,Aucun,Homme,Aucun,,2351,Bordeaux,44.8538741 -0.5677843
59a08e6f-c249-430e-95e4-1b8333d60a17,10/02/2015,Non,Non,44,1,B,Homme,Aucun,Satisfait,1709,Marseilles,43.2928084 5.373598
8f5e5edb-2418-48b2-9304-15e6ba3eabf6,30/01/2015,Non,Non,37,3,B,Femme,Aucun,Peu satisfait,3585,Paris,48.8711538 2.3030992
1b44d4ff-2d0d-455e-bf5c-e6f07f56befb,25/01/2015,Oui,Non,72,0,Aucun,Homme,Aucun,,1377,Caen,49.1872438 -0.3670671
b9c34b65-9bb2-4ec2-8af6-d00580d0a25c,15/01/2015,Non,Non,19,0,B,Homme,Aucun,Satisfait,3544,Nantes,47.2237972 -1.6324407
cd7f7f4d-a2d1-458a-9135-858d7ee5995e,18/02/2015,Non,Non,42,0,B,Femme,Aucun,Satisfait,2677,Paris,48.8711538 2.3030992
470c25ee-5c00-444e-a215-8113ee8cfff6,23/02/2015,Non,Non,33,0,A,Femme,Aucun,Satisfait,5219,Lille,50.6338388 3.0616978
e561264a-0877-486c-87d0-8d9b3d599bbd,26/02/2015,Non,Non,32,2,Aucun,Femme,Aucun,,,Brest,48.3921232 -4.482863
a9302d30-455e-45d3-a656-c5aea807c8d8,21/02/2015,Non,Non,47,2,Aucun,Homme,Aucun,,5913,Bordeaux,44.8538741 -0.5677843
168de20a-ca17-4a5b-bb2c-a7ccc7cd7c7c,01/01/2015,Non,Non,52,3,Aucun,Femme,Aucun,,,Paris,48.8711538 2.3030992
b8ff7c4f-e854-45cb-aa09-40efcc743e4b,14/02/2015,Oui,Non,57,0,Aucun,Homme,Aucun,,,Strasbourg,48.5817339 7.7491749
b319d264-301e-451f-807e-b05245e1e46c,17/01/2015,Non,Non,33,2,B,Homme,B,Tres satisfait,5149,Nice,43.6999233 7.2820611
223eee59-1e02-4564-a6bf-2512e7a968f1,20/01/2015,Non,Non,42,1,Aucun,Femme,Aucun,,3532,Lille,50.6338388 3.0616978
4e3f8aeb-a78e-4eea-b80e-6f72eb0a506c,08/02/2015,Non,Non,19,0,B,Femme,Aucun,Peu satisfait,3464,Caen,49.1872438 -0.3670671
37916c21-15a4-45a5-8bdf-1f57f989e77b,03/01/2015,Non,Non,47,2,Aucun,Femme,A,,,Lille,50.6338388 3.0616978
bdf9fbc2-615d-4d55-b3dc-20ff55fa8135,12/02/2015,Non,Non,53,0,B,Femme,B,Insatisfait,2499,Marseilles,43.2928084 5.373598
171a4afa-8d3f-4567-bad4-bcdf8033cb29,23/01/2015,Non,Non,36,1,B,Homme,A,Satisfait,5449,Marseilles,43.2928084 5.373598
b44a7b0e-4ec4-4bb2-a6a8-09cb9dc83102,12/02/2015,Non,Oui,27,2,Aucun,Homme,Aucun,,1321,Nantes,47.2237972 -1.6324407
f04fc9c7-fec6-4bef-aca6-4325ca5dd804,15/02/2015,Non,Non,21,0,B,Homme,Aucun,Satisfait,5425,Montpellier,43.6103604 3.8764686
09c83187-4199-4e0d-bce4-ecf51a7a4e73,16/01/2015,Non,Non,53,2,Aucun,Homme,Aucun,,1889,Lille,50.6338388 3.0616978
ce58d427-d174-4c2f-8b80-9a72650ffac6,14/01/2015,Oui,Non,44,0,Aucun,Homme,Aucun,,978,Montpellier,43.6103604 3.8764686
a7e478b1-443f-4a6b-ae29-312936f52219,27/02/2015,Non,Non,19,0,B,Homme,B,Insatisfait,1670,Lille,50.6338388 3.0616978
61629376-3f56-4c6f-90f9-5b467c7c2862,27/02/2015,Non,Non,52,2,Aucun,Femme,Aucun,,953,Brest,48.3921232 -4.482863
1e1bda68-71a5-4fde-879a-6ccd3643b430,07/01/2015,Oui,Non,20,0,Aucun,Femme,A,,1184,Strasbourg,48.5817339 7.7491749
d2cd2508-969e-446d-a9bd-4874b24f93f6,04/01/2015,Non,Non,45,1,B,Homme,B,Tres satisfait,3097,Marseilles,43.2928084 5.373598
dca5e97b-68f2-4f36-b82c-4ec9490e6a5b,15/01/2015,Non,Non,71,0,Aucun,Homme,Aucun,,,Brest,48.3921232 -4.482863
8cac9572-844e-42e0-b0e5-106af7c5a938,02/02/2015,Non,Non,41,2,B,Homme,Aucun,Peu satisfait,1684,Lille,50.6338388 3.0616978
15627023-e03e-4011-9e31-2dfe391880f7,15/02/2015,Non,Non,18,0,B,Homme,Aucun,Satisfait,3875,Marseilles,43.2928084 5.373598
ee05bbcc-946c-4d66-8077-7e69821462ff,23/01/2015,Non,Non,51,2,Aucun,Homme,Aucun,,1203,Montpellier,43.6103604 3.8764686
af6dbd88-848e-4562-9568-ec2bd0a5f744,13/02/2015,Non,Non,43,0,Aucun,Femme,Aucun,,3079,Nice,43.6999233 7.2820611
32ae731d-8519-4cba-8856-d054d382dc6e,12/01/2015,Non,Oui,33,0,B,Femme,Aucun,Tres satisfait,2125,Strasbourg,48.5817339 7.7491749
93db9e39-2c40-4593-ad36-63897117f60f,28/01/2015,Non,Oui,30,2,B,Homme,B,Satisfait,5998,Brest,48.3921232 -4.482863
9e66bebb-1b0d-4125-b9a7-d6449797d13b,31/01/2015,Non,Oui,49,3,B,Femme,Aucun,Satisfait,3781,Caen,49.1872438 -0.3670671
67b4598f-b5c4-42d2-956f-cea8da6c7fac,05/01/2015,Non,Non,65,2,Aucun,Homme,Aucun,,1327,Nice,43.6999233 7.2820611
9574beb0-633a-4d73-a8f8-790dec6a8cda,11/02/2015,Non,Non,54,1,Aucun,Homme,Aucun,,1403,Lille,50.6338388 3.0616978
50772bba-3a8a-4612-b56d-cdcc6271b210,19/02/2015,Non,Oui,48,1,Aucun,Homme,Aucun,,,Lille,50.6338388 3.0616978
cfe3c94f-b355-48a3-b8fc-10931f338113,28/01/2015,Non,Non,48,1,Aucun,Femme,A,,1026,Bordeaux,44.8538741 -0.5677843
30e43a2b-0ff4-42b0-9f84-e957ea12d9f9,14/02/2015,Non,Non,39,1,B,Homme,Aucun,Tres satisfait,3836,Nantes,47.2237972 -1.6324407
45b9b29e-22ee-45e4-b609-923006d308ef,21/02/2015,Non,Oui,52,1,Aucun,Femme,Aucun,,,Lille,50.6338388 3.0616978
6b258af5-3daa-48f3-986f-de4b1896ff69,12/01/2015,Non,Oui,22,0,Aucun,Homme,Aucun,,2093,Montpellier,43.6103604 3.8764686
094d03cc-f3fd-48cc-b58a-c6ad836deac6,25/01/2015,Non,Oui,35,3,Aucun,Femme,Aucun,,5764,Bordeaux,44.8538741 -0.5677843
ba2ae965-0424-4128-8e20-e9c3bf17144f,31/01/2015,Oui,Non,33,3,Aucun,Homme,Aucun,,875,Nice,43.6999233 7.2820611
4b1ceff7-039b-47d7-9299-bbb850b42531,01/01/2015,Non,Non,33,2,B,Femme,Aucun,Satisfait,2053,Bordeaux,44.8538741 -0.5677843
2b1ffc27-72c9-4e78-9567-a2c3bab2c3ca,17/01/2015,Non,Oui,19,0,Aucun,Homme,Aucun,,1216,Nice,43.6999233 7.2820611
511ef29d-4115-436c-9a4c-4a715cdca9fe,22/01/2015,Non,Oui,52,1,B,Femme,Aucun,Satisfait,2148,Paris,48.8711538 2.3030992
76993f64-3df2-4e45-962f-2390ba743d5c,27/02/2015,Non,Non,23,0,Aucun,Homme,Aucun,,4393,Lille,50.6338388 3.0616978
a65da755-1d80-4f43-b578-110181f74b01,07/02/2015,Oui,Non,34,0,B,Homme,B,Satisfait,3186,Caen,49.1872438 -0.3670671
2e6728f7-f2f7-4e58-8d4b-5178b713adc4,19/02/2015,Oui,Non,41,2,Aucun,Homme,A,,,Lille,50.6338388 3.0616978
19272c92-e04c-4388-9cd5-0640b8e2e394,14/01/2015,Non,Non,58,2,B,Homme,Aucun,Satisfait,3209,Paris,48.8711538 2.3030992
c3ecd137-c1d7-47b6-a777-b617d4f6e6be,17/02/2015,Non,Oui,42,1,B,Femme,Aucun,Satisfait,2182,Bordeaux,44.8538741 -0.5677843
903cb7d4-285e-4319-99ac-1636b2357d2e,06/02/2015,Non,Non,49,2,Aucun,Femme,Aucun,,708,Paris,48.8711538 2.3030992
50930acd-58f1-4368-be14-945c61f7b46b,14/01/2015,Non,Non,29,1,B,Femme,Aucun,Satisfait,4659,Nice,43.6999233 7.2820611
b3d250c5-9f4a-4def-a62e-b83e5be485e3,22/02/2015,Oui,Non,47,2,Aucun,Homme,Aucun,,,Bordeaux,44.8538741 -0.5677843
753b7cda-373b-4927-9aa0-67f81a1d8fa0,08/01/2015,Oui,Non,29,3,Aucun,Homme,Aucun,,774,Nantes,47.2237972 -1.6324407
60918749-edf2-416e-a501-1216cfc244f2,09/02/2015,Non,Non,29,2,Aucun,Homme,Aucun,,1311,Montpellier,43.6103604 3.8764686
dcc2035f-42d8-4370-810b-c8345bcbd0c8,16/02/2015,Non,Oui,63,1,Aucun,Femme,Aucun,,,Lille,50.6338388 3.0616978
66f7c4d7-5610-42b6-b557-610b098cdc2f,10/02/2015,Non,Non,38,1,B,Femme,Aucun,Tres satisfait,1706,Strasbourg,48.5817339 7.7491749
8699ebc6-7f08-47f0-9ac7-36c4474df925,01/01/2015,Non,Non,39,0,Aucun,Homme,Aucun,,,Paris,48.8711538 2.3030992
397200c2-8dc6-4a74-8994-8d385a0c2c42,04/02/2015,Non,Non,36,0,B,Homme,Aucun,Satisfait,3112,Bordeaux,44.8538741 -0.5677843
9df16f8b-c16a-4456-b1bb-4a8ab82ca554,22/02/2015,Non,Non,39,1,B,Femme,A,Tres satisfait,1865,Toulouse,43.6031363 1.4428025
bf4a13fe-7363-4770-9225-1cfba2e9f4c3,30/01/2015,Non,Non,33,1,B,Homme,Aucun,Tres satisfait,3267,Paris,48.8711538 2.3030992
c2244e82-7d9f-4287-a735-870be4da1c39,17/01/2015,Non,Oui,54,0,Aucun,Homme,Aucun,,,Brest,48.3921232 -4.482863
b2f43872-1945-498d-9a5f-851b5ea84362,05/02/2015,Non,Non,63,3,Aucun,Femme,Aucun,,,Nice,43.6999233 7.2820611
2fcba638-6ef9-47f4-a1af-c3be210b05cf,19/01/2015,Non,Non,27,1,B,Homme,A,Satisfait,3988,Nantes,47.2237972 -1.6324407
a3f88780-1588-4654-a7a6-4e8683bdf494,25/01/2015,Non,Non,34,2,B,Homme,B,Satisfait,2096,Strasbourg,48.5817339 7.7491749
b357161e-b63f-420e-b59c-b48774a3e751,10/01/2015,Non,Non,31,0,B,Homme,B,Insatisfait,2584,Paris,48.8711538 2.3030992
f51584c0-b181-453c-9333-b7b8a2409521,26/02/2015,Non,Oui,53,1,Aucun,Femme,A,,1313,Nice,43.6999233 7.2820611
8da228de-7d55-4c2b-9d81-3c14681dec07,25/01/2015,Non,Non,52,2,B,Femme,Aucun,Insatisfait,2692,Toulouse,43.6031363 1.4428025
2879931c-76b2-4f0a-afda-375aeda18fe1,03/02/2015,Non,Non,48,1,Aucun,Homme,Aucun,,3977,Lille,50.6338388 3.0616978
62c050c3-eb3a-4c35-bf69-42d99ea2451b,23/02/2015,Non,Non,33,0,A,Femme,A,Satisfait,5418,Paris,48.8711538 2.3030992
3d2c8b14-efef-4b08-8615-d969ace6e6e0,25/02/2015,Non,Non,64,2,B,Femme,Aucun,Insatisfait,2857,Lille,50.6338388 3.0616978
ef981c03-a594-4621-9d12-c2bec4a6884d,28/01/2015,Non,Non,18,0,Aucun,Femme,A,,4742,Lyon,45.7642761 4.8275658
1d87779e-4dfe-4548-b33e-ecb9d6abde40,05/01/2015,Non,Non,22,0,B,Femme,Aucun,Satisfait,2420,Montpellier,43.6103604 3.8764686
acaa3b13-384a-4cb0-961d-31bea4b957bd,11/01/2015,Non,Non,53,1,Aucun,Femme,Aucun,,2247,Brest,48.3921232 -4.482863
e7d95700-8b7c-41a0-90df-7ae1169ac785,09/02/2015,Non,Non,60,2,B,Femme,Aucun,Satisfait,5609,Nice,43.6999233 7.2820611
3e205b06-79d3-47b8-8d3c-2a48a94a67ad,13/02/2015,Non,Non,33,2,B,Homme,Aucun,Tres satisfait,4351,Bordeaux,44.8538741 -0.5677843
3a16c962-2a41-49b7-a6e9-cb4a9f88d761,01/02/2015,Non,Non,50,1,B,Homme,A,Satisfait,2332,Paris,48.8711538 2.3030992
1391ef92-0cf4-4e51-88b7-6220d23e7150,27/01/2015,Oui,Oui,20,0,Aucun,Homme,A,,,Toulouse,43.6031363 1.4428025
9371ce91-9f6d-402d-9918-2958005c94b5,23/01/2015,Oui,Non,65,0,B,Homme,Aucun,Satisfait,2635,Strasbourg,48.5817339 7.7491749
22bd71f1-7365-4c1f-8ffb-e9ac36d98060,16/01/2015,Non,Non,55,4,Aucun,Homme,Aucun,,,Lille,50.6338388 3.0616978
8fe48dd8-f307-455a-a632-f212aaf4ae81,19/01/2015,Non,Non,23,0,Aucun,Homme,A,,2489,Montpellier,43.6103604 3.8764686
80eb44cf-f1df-4c34-9332-49c724577037,18/02/2015,Non,Non,31,1,Aucun,Homme,Aucun,,,Paris,48.8711538 2.3030992
3e1ead7e-dbec-4ea5-811b-3752ac3cc251,31/01/2015,Non,Non,28,0,B,Femme,Aucun,Insatisfait,2334,Caen,49.1872438 -0.3670671
5ca1baee-e450-4540-aa1b-1029e91eaba1,15/01/2015,Non,Non,55,1,Aucun,Femme,Aucun,,2116,Lille,50.6338388 3.0616978
e5f1e815-65cb-40e9-9f6d-51d5cd197cf2,16/01/2015,Oui,Non,49,2,B,Homme,B,Satisfait,2710,Bordeaux,44.8538741 -0.5677843
083946ad-9188-4707-9923-46bf40cf74ae,23/02/2015,Non,Oui,66,1,Aucun,Homme,Aucun,,1625,Paris,48.8711538 2.3030992
f768d5b5-e396-47af-85fc-b02984e1a19d,08/01/2015,Non,Non,19,0,Aucun,Femme,Aucun,,,Lille,50.6338388 3.0616978
947a79d8-8952-41ee-aeff-bff4545b9102,30/01/2015,Non,Non,29,0,B,Homme,B,Insatisfait,3223,Paris,48.8711538 2.3030992
5573ae94-87df-4949-bb09-72c185f5f519,13/01/2015,Non,Oui,37,1,B,Homme,B,Tres satisfait,3686,Paris,48.8711538 2.3030992
2848ffe7-b266-4923-90e9-f43922b070ac,26/01/2015,Non,Non,40,1,Aucun,Homme,A,,,Lille,50.6338388 3.0616978
2d1765f4-c2ea-4855-b8aa-a8d61640259c,07/01/2015,Non,Non,55,2,Aucun,Homme,Aucun,,2171,Lille,50.6338388 3.0616978
5a79de78-136c-41f0-a14c-29ead5123c45,03/01/2015,Non,Oui,32,0,A,Homme,B,Tres satisfait,4515,Nice,43.6999233 7.2820611
282c6de7-9f87-43b7-9b32-68e6d1522d1c,10/02/2015,Non,Non,58,1,Aucun,Homme,Aucun,,1254,Nice,43.6999233 7.2820611
30da424b-a2be-4c38-b3ce-16b3df5f07a1,04/01/2015,Oui,Non,18,0,Aucun,Homme,A,,1019,Brest,48.3921232 -4.482863
57a4535a-ce86-46c7-82ce-39af2053ca8d,18/02/2015,Non,Non,58,4,A,Femme,A,Tres satisfait,5286,Strasbourg,48.5817339 7.7491749
528203f5-92a1-4f91-936f-f1e1240aac6b,21/02/2015,Non,Non,53,2,B,Femme,B,Satisfait,2012,Lille,50.6338388 3.0616978
80828e9b-a164-4139-ba7b-91442f40792e,20/01/2015,Non,Non,58,1,Aucun,Homme,Aucun,,1031,Caen,49.1872438 -0.3670671
75b0cd2d-68d1-461a-85ec-54f6e1fb34d3,10/02/2015,Oui,Non,49,2,Aucun,Homme,A,,2465,Nice,43.6999233 7.2820611
6219ad12-28b0-4400-b465-85d8ac461fbe,29/01/2015,Non,Non,23,0,Aucun,Femme,A,,1006,Strasbourg,48.5817339 7.7491749
c8f6251f-8652-41e4-8953-57e478f0d6aa,14/02/2015,Non,Non,24,0,B,Femme,Aucun,Satisfait,3182,Lille,50.6338388 3.0616978
2c3cf355-9c30-4bdf-9807-6147d262af4d,04/01/2015,Non,Non,47,1,B,Homme,B,Tres satisfait,1949,Marseilles,43.2928084 5.373598
2101203d-01ed-4043-8b63-ad94a4586f86,20/01/2015,Non,Non,47,2,Aucun,Homme,Aucun,,1374,Caen,49.1872438 -0.3670671
53e50431-3a6b-43a1-a446-9b00d4a8229b,29/01/2015,Non,Oui,53,0,Aucun,Homme,A,,1865,Brest,48.3921232 -4.482863
74640d6e-d252-4310-abec-2befc5fee0a3,17/01/2015,Non,Oui,38,2,Aucun,Homme,Aucun,,2373,Bordeaux,44.8538741 -0.5677843
a8027be1-89d7-4cca-9622-f0a26523da16,24/01/2015,Non,Non,38,1,B,Femme,B,Satisfait,3725,Bordeaux,44.8538741 -0.5677843
0f1bf820-aa3c-4fa0-91cd-b63c41689bd9,20/02/2015,Non,Non,58,0,Aucun,Femme,Aucun,,1163,Marseilles,43.2928084 5.373598
93838e48-677c-477c-9b35-4401fc2c511e,31/01/2015,Non,Non,20,0,B,Homme,B,Satisfait,1974,Strasbourg,48.5817339 7.7491749
2ce05831-ab63-4cec-b5f8-74c5c6927ea1,15/01/2015,Non,Non,65,1,Aucun,Femme,Aucun,,,Nantes,47.2237972 -1.6324407
8ffe15ec-5304-4455-8325-8646b2a4fb0c,12/02/2015,Non,Non,21,1,Aucun,Femme,Aucun,,2304,Lyon,45.7642761 4.8275658
b6aacdd0-3306-4e9d-8624-6426f3b47714,13/02/2015,Non,Oui,36,1,Aucun,Femme,Aucun,,1368,Lyon,45.7642761 4.8275658
79be3119-45cf-444a-ab10-c862b93b4854,05/01/2015,Non,Non,46,4,Aucun,Homme,Aucun,,759,Caen,49.1872438 -0.3670671
3c4939e2-c914-4787-9463-aea82bffbf6a,04/01/2015,Non,Non,29,2,B,Homme,B,Satisfait,4364,Toulouse,43.6031363 1.4428025
cb5cad03-f2a0-4fe6-937f-aae471142b70,28/01/2015,Non,Oui,58,2,B,Homme,B,Insatisfait,3994,Nice,43.6999233 7.2820611
6407fe08-dc7b-47f6-bffc-4ba1e7458e78,09/02/2015,Non,Non,33,3,Aucun,Femme,A,,1426,Toulouse,43.6031363 1.4428025
8129d14d-c63c-4dc1-b4b1-453fc967aaa7,09/02/2015,Oui,Non,47,1,Aucun,Homme,Aucun,,,Lille,50.6338388 3.0616978
db2b66c1-7022-4c9a-8d33-9f06200fc1b3,26/01/2015,Non,Non,39,2,Aucun,Homme,Aucun,,864,Nice,43.6999233 7.2820611
91b7bddc-aff6-4f1f-a9ea-14bfb8ce8471,25/02/2015,Non,Non,35,0,Aucun,Homme,A,,,Paris,48.8711538 2.3030992
bdcaaf6d-b481-468a-ae72-9aca403e2bf8,15/01/2015,Non,Oui,22,0,B,Femme,B,Insatisfait,3068,Nice,43.6999233 7.2820611
b7ba9279-6874-4377-9bce-4f94cb97ceda,19/02/2015,Non,Non,50,2,B,Femme,B,Tres satisfait,5480,Nice,43.6999233 7.2820611
bc1c7b7e-054f-4b56-b3bd-d22027a1faef,25/02/2015,Non,Non,51,0,A,Femme,A,Tres satisfait,4283,Caen,49.1872438 -0.3670671
63218f02-3e2a-4a3c-866c-2c0265d820a2,13/01/2015,Non,Non,50,4,Aucun,Femme,Aucun,,3023,Lille,50.6338388 3.0616978
ba77ca4c-a5e3-4037-8bde-25c01c76c902,30/01/2015,Non,Non,54,1,B,Femme,Aucun,Satisfait,3256,Paris,48.8711538 2.3030992
bd9ac48c-e45d-48e5-a1b8-f774e69c63d1,10/01/2015,Non,Non,34,2,Aucun,Homme,Aucun,,606,Lille,50.6338388 3.0616978
74acccb9-448d-4474-8387-b8a1038fafee,27/01/2015,Non,Non,42,2,Aucun,Femme,Aucun,,,Nice,43.6999233 7.2820611
b06d2b9e-cdc8-46c2-8b39-0fb539011356,04/02/2015,Non,Non,46,2,B,Femme,A,Satisfait,2158,Lyon,45.7642761 4.8275658
a1a4ad31-d673-42a4-b221-0d1b19f4073a,09/01/2015,Non,Non,26,1,Aucun,Homme,A,,,Strasbourg,48.5817339 7.7491749
49f29147-6bbd-4fd6-91f7-04910f89c5fa,07/02/2015,Non,Non,41,1,Aucun,Homme,Aucun,,2964,Lille,50.6338388 3.0616978
2df7e171-2b7a-418b-8209-6282cf65df94,05/01/2015,Non,Oui,55,2,A,Homme,Aucun,Insatisfait,4335,Lille,50.6338388 3.0616978
64c4e8cf-aeb6-4686-9528-188f1097b77f,12/02/2015,Oui,Non,36,0,B,Homme,Aucun,Tres satisfait,5036,Caen,49.1872438 -0.3670671
fd92d7a3-378e-4a5b-9fd2-8c99fe641538,15/02/2015,Non,Non,49,0,Aucun,Femme,Aucun,,2313,Bordeaux,44.8538741 -0.5677843
823d21b2-8983-406b-843c-ec05132d5bbf,27/01/2015,Non,Non,50,3,B,Homme,B,Tres satisfait,4787,Nantes,47.2237972 -1.6324407
b5165cd0-d6ab-4101-81f6-df6cb05b55cc,03/01/2015,Non,Non,65,1,Aucun,Femme,Aucun,,4585,Strasbourg,48.5817339 7.7491749
6bca5ee3-50e7-45aa-8bcd-e6dfd3a0d83f,08/02/2015,Non,Non,39,1,B,Femme,B,Insatisfait,1599,Toulouse,43.6031363 1.4428025
